siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse pr‚cise
512965021,51296502100011,,,62.02B,,,,,,,LE CLOUTIER,24340,MAREUIL EN PERIGORD,,,24253,,,,,,,,,A,,,62.02B, LE CLOUTIER 24340 MAREUIL EN PERIGORD
513869990,51386999000020,,,62.02B,,3,,,,AVENUE,GAMBETTA,24400,MUSSIDAN,,,24299,,,,,242990113_B,492794.6331433526,6440987.346453802,,A,,,62.02B,3 AVENUE GAMBETTA 24400 MUSSIDAN
518423587,51842358700014,,,62.02B,,,,,,,LES BRANDES,24210,THENON,,,24550,,,,,24550B022_C,,,,A,JEAN PHLIPPE VANDEVOORDE,INFORMATIQUE24,62.02B, LES BRANDES 24210 THENON
519255780,51925578000024,,I A N,62.02B,,,,,,RUE,DE MAYET,24400,SAINT-MEDARD-DE-MUSSIDAN,,,24462,,,,,244620041_B,490357.5357907356,6438913.102636597,,A,,,62.02B, RUE DE MAYET 24400 SAINT-MEDARD-DE-MUSSIDAN
534255385,53425538500013,,,62.02B,VGE D97E,,,,,,LOGEMENT DE L ECOLE,24320,LUSIGNAC,,,24247,,,,,,,,,A,,,62.02B,VGE D97E  LOGEMENT DE L ECOLE 24320 LUSIGNAC
539802876,53980287600018,,,62.02B,,,,,,,ROUTE DE MASSET,24460,SAINT FRONT D'ALEMPS,,,24408,,,,,,,,,A,,,62.02B, ROUTE DE MASSET 24460 SAINT FRONT D'ALEMPS
792275364,79227536400018,,,62.02B,,15,,,,ROUTE,DE LA LANDE,24110,SAINT-LEON-SUR-L'ISLE,,,24442,,,,,244420065_B,503370.97933135007,6449281.280864489,,A,,CLEMENT ASSISTANCE PC & SERVICES,62.02B,15 ROUTE DE LA LANDE 24110 SAINT-LEON-SUR-L'ISLE
828397588,82839758800033,,,62.02B,,36,,,,RUE,FUSTEL DE COULANGES,24100,BERGERAC,,,24037,,,,,240371930_B,500445.4232442004,6421391.245345181,,A,,,62.02B,36 RUE FUSTEL DE COULANGES 24100 BERGERAC
883825994,88382599400022,[ND],[ND],62.02B,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PIEGUT-PLUVIERS,,[ND],24328,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02B, PIEGUT-PLUVIERS
889404422,88940442200012,,,62.02B,,,,,,,LIEU DIT L'ETANG,24320,BERTRIC-BUREE,,,24038,,,,,,,,,A,,,62.02B, LIEU DIT L'ETANG 24320 BERTRIC-BUREE
905013215,90501321500025,,,62.02B,,69,,,,RUE,EMILE BAZILLOU,24400,MUSSIDAN,,,24299,,,,,242990050_B,492900.0004593157,6440082.384000364,,A,,,62.02B,69 RUE EMILE BAZILLOU 24400 MUSSIDAN
919234112,91923411200010,,,62.02B,,,,,,,"LIEU DIT ""VINCENT""",24190,NEUVIC,,,24309,,,,,,,,,A,,SAM DEPANNE,62.02B," LIEU DIT ""VINCENT"" 24190 NEUVIC"
919788216,91978821600019,,,62.02B,,,,,,,FARGUE DE CAZE,24480,BOUILLAC,,,24052,,,,,24052B015_C,,,,A,,,62.02B, FARGUE DE CAZE 24480 BOUILLAC
948679691,94867969100022,BLAKELY PRO,,62.02B,,23,,,,RUE,DE LA BOETIE,24100,BERGERAC,,,24037,,,,,240370560_B,501110.1809854283,6420653.461400021,,A,,,62.02B,23 RUE DE LA BOETIE 24100 BERGERAC
990531220,99053122000012,[ND],[ND],62.02B,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],CREYSSE,,[ND],24145,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02B, CREYSSE
508160959,50816095900021,,AC&M COMMUNICATION,62.03Z,,27,,,,RUE,CARNOT,24300,NONTRON,,,24311,,,,,243110240_B,517488.8915268866,6494788.517423003,,A,,,62.03Z,27 RUE CARNOT 24300 NONTRON
528795347,52879534700012,RESEAU NUMERIQUE RURAL VILLACOIS,,62.03Z,,,,,,,LA MOTHE,24120,VILLAC,,,24580,,,,,24580jrodvj_B,561907.7543345225,6454236.961434458,,A,,,62.03Z, LA MOTHE 24120 VILLAC
844406207,84440620700143,IMSA,,62.03Z,,7,,,,PLACE,GENERAL LECLERC,24000,PERIGUEUX,,,24322,,,,,243221750_B,520911.906581527,6456741.49897382,,A,,IMSA,62.03Z,7 PLACE GENERAL LECLERC 24000 PERIGUEUX
851756858,85175685800011,OPENEXT,,62.03Z,,8,,,,CHEMIN,DU MOULIN,24130,SAINT-PIERRE-D'EYRAUD,,,24487,,,,,244870395_B,490094.00925448415,6419866.275171105,,A,,,62.03Z,8 CHEMIN DU MOULIN 24130 SAINT-PIERRE-D'EYRAUD
887721629,88772162900012,GMDEV,,62.03Z,,,,,,,LE BREUIL,24400,SAINT-GERY,,,24420,,,,,,,,,A,,,62.03Z, LE BREUIL 24400 SAINT-GERY
904260593,90426059300028,,,62.03Z,,2,,,,RUE,DU PETIT MOULIN,24520,MOULEYDIER,,,24296,,,,,242960119_B,509877.07202862896,6420127.506947382,,A,,,62.03Z,2 RUE DU PETIT MOULIN 24520 MOULEYDIER
921229704,92122970400017,,,62.03Z,,78,,,,RUE,DE LA MAISON FORTE,24530,CONDAT-SUR-TRINCOU,,,24129,,,,,241290640_B,520385.24990602664,6476694.082910773,,A,,,62.03Z,78 RUE DE LA MAISON FORTE 24530 CONDAT-SUR-TRINCOU
928278209,92827820900012,,,62.03Z,NOTRE DAME DE SANILHAC,193,,,,ALLEE,DE LA TREMOUILLE,24660,SANILHAC,,,24312,,,,,243120601_B,519984.83,6448339.19,,A,,FABIEN CAZAUX-DUPLAN,62.03Z,NOTRE DAME DE SANILHAC 193 ALLEE DE LA TREMOUILLE 24660 SANILHAC
933155053,93315505300012,CORUSCATE LIMITED,,62.03Z,,54,,,,AV,DU PROFESSEUR ALBERT CALMETTE,24100,BERGERAC,,,24037,,,,,24037up92_B,502480.3,6420067.73,,A,,,62.03Z,54 AV DU PROFESSEUR ALBERT CALMETTE 24100 BERGERAC
977781384,97778138400010,,,62.03Z,,20,,,,IMP,GABRIEL TRIBIER,24120,LES COTEAUX PERIGOURDINS,,,24117,,,,,,,,,A,,WANIO,62.03Z,20 IMP GABRIEL TRIBIER 24120 LES COTEAUX PERIGOURDINS
321196669,32119666900030,,,62.09Z,,,,,,,LE MOULIN DES CABANNES,24230,MONTAZEAU,,,24288,,,,,,,,,A,,,62.09Z, LE MOULIN DES CABANNES 24230 MONTAZEAU
328655915,32865591500085,,,01.45Z,,5,,,,RUE,EMILE ZOLA,24110,SAINT-ASTIER,,,24372,,,,,243720125_B,505924.27,6452693.6,,A,,PCDEPANN24,62.09Z,5 RUE EMILE ZOLA 24110 SAINT-ASTIER
388575961,38857596100205,CONSERVATOIRE D'ESPACES NATURELS DE NOUVELLE-AQUITAINE,,91.04Z,RES. L OREE DU BOIS - BAT F-APPRT 635,,,,,AVENUE,WINSTON CHURCHILL,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241380293_B,518722.6419553686,6455194.189762269,,A,,,62.09Z,RES. L OREE DU BOIS - BAT F-APPRT 635  AVENUE WINSTON CHURCHILL 24660 COULOUNIEIX-CHAMIERS
404082968,40408296800029,,VALERIE M.,47.78C,,,,,,,LE PONTEIX,24190,NEUVIC,,,24309,,,,,,,,,A,,,62.09Z, LE PONTEIX 24190 NEUVIC
419470240,41947024000039,,,62.09Z,,17,,,,RUE,HENRI MATISSE,24750,TRELISSAC,,,24557,,,,,245570113_B,526099.2048412967,6457968.821181688,,A,,DAVID INFORMATIQUE,62.09Z,17 RUE HENRI MATISSE 24750 TRELISSAC
498245224,49824522400023,,DOCUMALIA FMP,62.09Z,,,,,,,FARD SUD EST,24800,NANTHEUIL,,,24304,,,,,24304B115_C,,,,A,,,62.09Z, FARD SUD EST 24800 NANTHEUIL
498529239,49852923900051,,,62.09Z,,38,,,,COURS,ALSACE LORRAINE,24100,BERGERAC,,,24037,,,,,240370170_B,501533.208508575,6420653.4277879605,,A,,,62.09Z,38 COURS ALSACE LORRAINE 24100 BERGERAC
501576805,50157680500029,[ND],[ND],62.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],THENAC,,[ND],24549,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.09Z, THENAC
502551492,50255149200023,IT PARTENAIRE,,62.09Z,,654,,,,ROUTE,DE BEAUMONT,24560,FAUX,,,24177,,,,,241770025_B,514064.73001516855,6412191.69291436,,A,,,62.09Z,654 ROUTE DE BEAUMONT 24560 FAUX
502601164,50260116400044,[ND],[ND],62.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.09Z, PERIGUEUX
511836033,51183603300049,,,62.09Z,,65,,,,RUE,DU PIGNIER,24130,LE FLEIX,,,24182,,,,,241820178_B,482910.00405564194,6423433.013024219,,A,,PABLO-INFORMATIQUE,62.09Z,65 RUE DU PIGNIER 24130 LE FLEIX
513293985,51329398500018,PHOTO EXPRESSION MICRO INFORMATIQUE LE LARDIN,,62.09Z,CTRE CULTUREL,,,,,AVENUE,GEORGES HAUPINOT,24570,LE LARDIN-SAINT-LAZARE,,,24229,,,,,24229h10lox_B,560540.9251293171,6449169.246485061,,A,,,62.09Z,CTRE CULTUREL  AVENUE GEORGES HAUPINOT 24570 LE LARDIN-SAINT-LAZARE
514951490,51495149000051,DEALCOCKPIT,LIQUIDATEUR.NET,62.09Z,,5,,,,,GRAND RUE,24230,VELINES,,,24568,,,,,245680065_B,471365.357123002,6421969.418664049,,A,,DEALCOCKPIT,62.09Z,5 GRAND RUE 24230 VELINES
515111763,51511176300030,,,62.09Z,,,,,,LD,ROUCOLLIAS,24620,PEYZAC-LE-MOUSTIER,,,24326,,,,,,,,,A,,,62.09Z, LD ROUCOLLIAS 24620 PEYZAC-LE-MOUSTIER
525171641,52517164100042,,,62.09Z,,660,,,,CHEMIN,DE LA COTE DE ROSETTE,24100,BERGERAC,,,24037,,,,,240371324_B,499844.2893485357,6423138.198739339,,A,,,62.09Z,660 CHEMIN DE LA COTE DE ROSETTE 24100 BERGERAC
534429873,53442987300027,,,62.09Z,,837,,,,ROUTE,DE LA BOURADOU,24520,SAINT-AGNE,,,24361,,,,,24361fszqys_B,513389.80655803054,6417190.945804423,,A,,,62.09Z,837 ROUTE DE LA BOURADOU 24520 SAINT-AGNE
534888805,53488880500015,,,62.09Z,,156,,,,RUE,COMBE DES DAMES,24000,PERIGUEUX,,,24322,,,,,243221180_B,521243.49985849735,6457657.883181361,,A,,,62.09Z,156 RUE COMBE DES DAMES 24000 PERIGUEUX
753093079,75309307900014,,,62.09Z,,,,,,,"LIEU-DIT ""LES LANDES-EST""",24380,SANILHAC,,,24312,,,,,,,,,A,,,62.09Z," LIEU-DIT ""LES LANDES-EST"" 24380 SANILHAC"
788634327,78863432700019,,,62.09Z,,12,,,,RUE,PIERRE DE MAREUIL,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,,,62.09Z,12 RUE PIERRE DE MAREUIL 24310 BRANTOME EN PERIGORD
794635342,79463534200015,,,62.09Z,PEYRE ST FRONT,,,,,LD,LA ROCHE,24800,CORGNAC SUR L'ISLE,,,24134,,,,,,,,,A,DATA SOLUTIONS,,62.09Z,PEYRE ST FRONT  LD LA ROCHE 24800 CORGNAC SUR L'ISLE
795030899,79503089900012,,,62.09Z,,,,,,IMP,L'AIR,24290,LA CHAPELLE-AUBAREIL,,,24106,,,,,,,,,A,,,62.09Z, IMP L'AIR 24290 LA CHAPELLE-AUBAREIL
802564898,80256489800020,,,62.09Z,,,,,,,LE BOS ROUGE,24170,PAYS DE BELVES,,,24035,,,,,,,,,A,,,62.09Z, LE BOS ROUGE 24170 PAYS DE BELVES
803380625,80338062500019,,,62.09Z,,,,,,,LES GRANDS MONTS,24270,PAYZAC,,,24320,,,,,24320B100_C,,,,A,,,62.09Z, LES GRANDS MONTS 24270 PAYZAC
813302288,81330228800010,ARIANE MULTIMEDIA,,62.09Z,LA RESSEGUE,,,,,,LE TUQUET SUD,24100,BERGERAC,,,24037,,,,,,,,,A,,,62.09Z,LA RESSEGUE  LE TUQUET SUD 24100 BERGERAC
817465271,81746527100028,[ND],[ND],62.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],NASTRINGUES,,[ND],24306,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.09Z, NASTRINGUES
817698442,81769844200016,,,62.09Z,,,,,,,SOUS LE NOYER,24400,BOURGNAC,,,24059,,,,,24059B044_C,,,,A,,FORMAT C,62.09Z, SOUS LE NOYER 24400 BOURGNAC
817905151,81790515100012,DEBUG'PC,,62.09Z,,3,,,,RUE,DES CAPUCINES,24750,TRELISSAC,,,24557,,,,,245570025_B,523289.2203954548,6456892.483256374,,A,,,62.09Z,3 RUE DES CAPUCINES 24750 TRELISSAC
819470592,81947059200018,,,62.09Z,,45,,,,CHEMIN,DU LUC,33220,PORT-SAINTE-FOY-ET-PONCHAPT,,,24335,,,,,24335br53_B,478940.75092029513,6420346.168252072,,A,,,62.09Z,45 CHEMIN DU LUC 33220 PORT-SAINTE-FOY-ET-PONCHAPT
821240223,82124022300015,,,62.09Z,,50,,,,RUE,LAGRANGE CHANCEL,24000,PERIGUEUX,,,24322,,,,,243222280_B,520192.21508091805,6457280.755097104,,A,,,62.09Z,50 RUE LAGRANGE CHANCEL 24000 PERIGUEUX
895343192,89534319200012,[ND],[ND],62.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.09Z, PERIGUEUX
928308063,92830806300025,LUSNET,,62.09Z,,13,,,,CHEMIN,DU MOULIN,24110,SAINT-ASTIER,,,24372,,,,,243720318_B,504253.09,6452394.77,,A,,,62.09Z,13 CHEMIN DU MOULIN 24110 SAINT-ASTIER
982392771,98239277100019,,,62.09Z,,219,,,,RUE,DES GRANGES,24290,LA CHAPELLE-AUBAREIL,,,24106,,,,,241060327_B,556701.5749590278,6436310.556134573,,A,,NC INFORMATIQUE,62.09Z,219 RUE DES GRANGES 24290 LA CHAPELLE-AUBAREIL
987888690,98788869000011,,,62.09Z,,2,,,,IMPASSE,DENIS DIDEROT,24750,BOULAZAC ISLE MANOIRE,,,24053,,,,,240531420_B,524549.71,6456234.16,,A,,,62.09Z,2 IMPASSE DENIS DIDEROT 24750 BOULAZAC ISLE MANOIRE
381671809,38167180900014,SERVICE INFO,,63.11Z,,3,,,,RUE,CRONSTADT,24000,PERIGUEUX,,,24322,,,,,243221260_B,520177.53508260543,6456950.750796329,,A,,,63.11Z,3 RUE CRONSTADT 24000 PERIGUEUX
394997803,39499780300017,SARL ISA INFORMATIQUE SERVICE ASSISTANCE,,63.11Z,,,,,,LD,LES VERSANNES,24330,LA DOUZE,,,24156,,,,,,,,,A,,,63.11Z, LD LES VERSANNES 24330 LA DOUZE
419230578,41923057800033,[ND],[ND],63.11Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],POMPORT,,[ND],24331,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.11Z, POMPORT
441325164,44132516400024,,KIRATEC,63.11Z,,9,,,,RUE,AUBERGERIE,24000,PERIGUEUX,,,24322,,,,,243220390_B,521041.41563402454,6456255.225449264,,A,,,63.11Z,9 RUE AUBERGERIE 24000 PERIGUEUX
453921629,45392162900052,FINANCIERE MARTIN,,63.11Z,,840,,,,ROUTE,D'ISSIGEAC,24500,EYMET,,,24167,,,,,241670850_B,495477.64202005323,6401193.112988308,,A,,,63.11Z,840 ROUTE D'ISSIGEAC 24500 EYMET
507457075,50745707500012,,PERIBLOG,63.11Z,ESCALIER B ETAGE 3,88,,,,AVENUE,GEORGES POMPIDOU,24750,TRELISSAC,,,24557,,,,,245570098_B,521927.6653531571,6457608.968121373,,A,PERIBLOG,,63.11Z,ESCALIER B ETAGE 3 88 AVENUE GEORGES POMPIDOU 24750 TRELISSAC
508310299,50831029900047,INNEAIR,,63.11Z,,,,,,IMPASSE,DU TACOT,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241380loy2d_B,518941.9893209535,6453336.617539787,,A,,,63.11Z, IMPASSE DU TACOT 24660 COULOUNIEIX-CHAMIERS
532628088,53262808800017,,,63.11Z,,147,,,,,LE MEYNARD,24190,SAINT-GERMAIN-DU-SALEMBRE,,,24418,,,,,24418B123_C,,,,A,,,63.11Z,147 LE MEYNARD 24190 SAINT-GERMAIN-DU-SALEMBRE
534423983,53442398300046,,,63.11Z,,18,,,,,GRAND'RUE,24150,LANQUAIS,,,24228,,,,,242280290_B,515900.61336500465,6416229.836907581,,A,,STOCKING DORMOUSE,63.11Z,18 GRAND'RUE 24150 LANQUAIS
792569345,79256934500020,[ND],[ND],63.11Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.11Z, PERIGUEUX
810300228,81030022800014,ISA.C,,63.11Z,,8,,,,ROUTE,DE BERGERAC,24150,SAINT-CAPRAISE-DE-LALINDE,,,24382,,,,,243820016_B,514479.8911780651,6418646.212971189,,A,ISA.C,ISA.C,63.11Z,8 ROUTE DE BERGERAC 24150 SAINT-CAPRAISE-DE-LALINDE
831092028,83109202800024,MEDISPO,,63.11Z,CRE@VALLEE NORD,371,,,,BOULEVARD,DES SAVEURS,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241381512_B,519110.68203732,6452141.841779938,,A,,,63.11Z,CRE@VALLEE NORD 371 BOULEVARD DES SAVEURS 24660 COULOUNIEIX-CHAMIERS
881065684,88106568400022,[ND],[ND],63.11Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.11Z, PERIGUEUX
885304014,88530401400016,,,63.11Z,,12,,,,RUE,DU GENERAL LAMY,24800,THIVIERS,,,24551,,,,,245510460_B,537406.1132968746,6481667.136917971,,A,,,63.11Z,12 RUE DU GENERAL LAMY 24800 THIVIERS
892549494,89254949400037,,,63.11Z,LALIGNE,73,,,,ROUTE,DE LA PEYRE,24220,MARNAC,,,24254,,,,,24254vgtu_B,544172.18,6417479.31,,A,,,63.11Z,LALIGNE 73 ROUTE DE LA PEYRE 24220 MARNAC
898379482,89837948200034,[ND],[ND],63.11Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-PANTALY-D'EXCIDEUIL,,[ND],24476,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.11Z, SAINT-PANTALY-D'EXCIDEUIL
904947496,90494749600017,,,63.11Z,LIEU DIT LIAUBOUS BAS,408,,,,ROUTE,DE LA FONTAINE,24250,NABIRAT,,,24300,,,,,243000430_B,565426.4201506138,6410711.735174404,,A,,,63.11Z,LIEU DIT LIAUBOUS BAS 408 ROUTE DE LA FONTAINE 24250 NABIRAT
918481706,91848170600011,,,63.11Z,,1061,,,,CHEMIN,DES GARDES,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910129_B,554181.4040513041,6441708.218167178,,A,,CLARA GOBIN-BOURDET,63.11Z,1061 CHEMIN DES GARDES 24290 MONTIGNAC-LASCAUX
941557829,94155782900012,[ND],[ND],63.11Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],NONTRON,,[ND],24311,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.11Z, NONTRON
944101807,94410180700013,[ND],[ND],63.11Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],TRELISSAC,,[ND],24557,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.11Z, TRELISSAC
972200018,97220001802204,FIDUCIAL CONSULTING,FINANCE CONSEIL,82.11Z,LA CROIX FERRADE,122,,,,AVENUE,GEORGES POMPIDOU,24750,TRELISSAC,,,24557,,,,,245570098_B,522211.9415346243,6457739.577532037,,A,,,63.11Z,LA CROIX FERRADE 122 AVENUE GEORGES POMPIDOU 24750 TRELISSAC
972200018,97220001810900,FIDUCIAL CONSULTING,FINANCE CONSEIL,82.11Z,,43,,,,RUE,ANDRE CHEMINADE,24600,RIBERAC,,,24352,,,,,243520253_B,492622.17924941774,6464932.295862573,,A,,FIDUCIAL CONSULTING,63.11Z,43 RUE ANDRE CHEMINADE 24600 RIBERAC
972200018,97220001811106,FIDUCIAL CONSULTING,FINANCE CONSEIL,82.11Z,,61,,,,RUE,JEAN MACE,24100,BERGERAC,,,24037,,,,,240372410_B,503036.73194270494,6420796.551860629,,A,,FINANCE CONSEIL,63.11Z,61 RUE JEAN MACE 24100 BERGERAC
972200018,97220001811445,FIDUCIAL CONSULTING,FINANCE CONSEIL,82.11Z,,12,,,,AVENUE,JULES FERRY,24300,NONTRON,,,24311,,,,,243110580_B,517903.1336314614,6495426.870383067,,A,,FIDUCIAL CONSULTING,63.11Z,12 AVENUE JULES FERRY 24300 NONTRON
977956960,97795696000016,AREDB CONSULTING,,63.11Z,,26,,,,CHEMIN,DE LA PETITE FORET,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241381225_B,520045.28175853466,6452372.87355631,,A,,,63.11Z,26 CHEMIN DE LA PETITE FORET 24660 COULOUNIEIX-CHAMIERS
990187262,99018726200011,[ND],[ND],63.11Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],NONTRON,,[ND],24311,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.11Z, NONTRON
992020172,99202017200019,,,63.11Z,,29,,,,RUE,BEAUMARCHAIS,24100,BERGERAC,,,24037,,,,,240370390_B,502419.98,6420810.95,,A,,TAD,63.11Z,29 RUE BEAUMARCHAIS 24100 BERGERAC
408349165,40834916500022,,,63.12Z,LE TERRIER,,,,,ALLEE,DES RUCHES,24420,COULAURES,,,24137,,,,,241371350_B,544396.382229208,6467203.449572284,,A,,APISERVICES,63.12Z,LE TERRIER  ALLEE DES RUCHES 24420 COULAURES
422422816,42242281600039,,,63.12Z,,,,,,,LIEU DIT SAINSAC,24410,SAINT PRIVAT EN PERIGORD,,,24490,,,,,,,,,A,,DEVYOUR SYNERGY,63.12Z, LIEU DIT SAINSAC 24410 SAINT PRIVAT EN PERIGORD
477952048,47795204800049,,,63.12Z,,24,,,,RUE,PAUL ELUARD,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201702_B,559024.8082971205,6422321.702372351,,A,,,63.12Z,24 RUE PAUL ELUARD 24200 SARLAT-LA-CANEDA
480561489,48056148900034,,,63.12Z,,7,,,,RUE,FON CLOSE,24240,SIGOULES-ET-FLAUGEAC,,,24534,,,,,,,,,A,,,63.12Z,7 RUE FON CLOSE 24240 SIGOULES-ET-FLAUGEAC
481770212,48177021200027,,,63.12Z,,,,,,,PIVIERES,24220,SAINT-CYPRIEN,,,24396,,,,,24396B081_C,,,,A,,,63.12Z, PIVIERES 24220 SAINT-CYPRIEN
508011145,50801114500051,NOKEWEB,,63.12Z,,,,,,,LA BEYLIE,24580,PLAZAC,,,24330,,,,,243303lvokw_B,546693.1756256407,6438404.109237196,,A,,NOKESHOP,63.12Z, LA BEYLIE 24580 PLAZAC
517908612,51790861200032,[ND],[ND],63.12Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],CHANCELADE,,[ND],24102,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.12Z, CHANCELADE
538686726,53868672600026,,,63.12Z,,390,,,,ROUTE,DU PIGEONNIER,24640,CHOURGNAC,,,24121,,,,,24121s1vf_B,547757.0563640255,6460999.939625329,,A,,WEB COMMUNITY,63.12Z,390 ROUTE DU PIGEONNIER 24640 CHOURGNAC
799136296,79913629600016,,,63.12Z,,,,,,,LES BRANDIERES,24590,SAINT-GENIES,,,24412,,,,,24412B024_C,,,,A,,,63.12Z, LES BRANDIERES 24590 SAINT-GENIES
800392722,80039272200016,,,63.12Z,,9,,,,RUE,JACQUES PREVERT,24130,PRIGONRIEUX,,,24340,,,,,243400045_B,494830.4598933791,6420648.798663209,,A,,,63.12Z,9 RUE JACQUES PREVERT 24130 PRIGONRIEUX
802088583,80208858300017,,,63.12Z,,,,,,,MALOULIE,24400,ISSAC,,,24211,,,,,24211B134_C,,,,A,,,63.12Z, MALOULIE 24400 ISSAC
807621578,80762157800010,,,63.12Z,,11,,,,ROUTE,DES GARENNES,24430,COURSAC,,,24139,,,,,241390195_B,513920.5197113181,6449334.136925847,,A,,,63.12Z,11 ROUTE DES GARENNES 24430 COURSAC
814435228,81443522800022,[ND],[ND],63.12Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BERGERAC,,[ND],24037,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.12Z, BERGERAC
819135856,81913585600022,STUDIO LA BRAME,,62.01Z,,42,,,,RUE,NOTRE-DAME,24540,MONPAZIER,,,24280,,,,,242800030_B,533168.53,6400255.84,,A,,STUDIO LA BRAME,63.12Z,42 RUE NOTRE-DAME 24540 MONPAZIER
825030539,82503053900035,[ND],[ND],63.12Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SOURZAC,,[ND],24543,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.12Z, SOURZAC
851506444,85150644400013,WEBREED,,63.12Z,,4,,,,RUE,MAURICE IMBERT,24470,SAINT-PARDOUX-LA-RIVIERE,,,24479,,,,,244790180_B,524064.6004079773,6490762.882604898,,A,,,63.12Z,4 RUE MAURICE IMBERT 24470 SAINT-PARDOUX-LA-RIVIERE
851777318,85177731800037,,,63.12Z,,,,,,RUE,PIERRE ROSSIGNOL,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201880_B,559216.83,6422070.95,,A,,,63.12Z, RUE PIERRE ROSSIGNOL 24200 SARLAT-LA-CANEDA
852618081,85261808100016,[ND],[ND],63.12Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],CHAMPCEVINEL,,[ND],24098,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],63.12Z, CHAMPCEVINEL
877970079,87797007900027,,,63.12Z,,485,,,,CHEMIN,DU FORGERON,24380,SAINT-PAUL-DE-SERRE,,,24480,,,,,244800290_B,514023.8735002795,6444317.893035501,,A,,ANAHOMEDECORATION,63.12Z,485 CHEMIN DU FORGERON 24380 SAINT-PAUL-DE-SERRE
888784204,88878420400024,STAGE-IN,,63.12Z,,12,,,,RUE,DE SAINT-APRE,24350,TOCANE-SAINT-APRE,,,24553,,,,,245530256_B,503902.35,6464765.05,,A,,STAGE-IN,63.12Z,12 RUE DE SAINT-APRE 24350 TOCANE-SAINT-APRE
888917523,88891752300027,,,63.12Z,,119,,,,CHEMIN,DE PUYCHASSIER,24460,AGONAC,,,24002,,,,,240022070_B,522017.0313530081,6469760.40725563,,A,,LACOMBYMANON,63.12Z,119 CHEMIN DE PUYCHASSIER 24460 AGONAC
